Pad,CoBo,Asad,Aget,Ch
2624,2,2,1,44
2625,2,2,1,31
2626,2,2,1,40
2627,2,2,1,12
2628,2,2,1,49
2629,2,2,1,32
2630,2,2,1,38
2631,2,2,1,24
2632,2,2,3,64
2633,2,2,3,0
2634,2,2,3,4
2635,2,2,3,66
2636,2,2,3,2
2637,2,2,3,38
2638,2,2,3,21
2639,2,2,3,32
2640,2,3,3,61
2641,2,2,3,10
2642,2,3,3,3
2643,2,3,3,67
2644,2,3,3,18
2645,2,3,3,5
2646,2,3,3,23
2647,2,3,3,9
2648,2,3,3,17
2649,2,3,3,27
2650,2,3,3,19
2651,2,3,3,34
2652,2,3,3,36
2653,2,3,3,21
2654,2,3,3,42
2655,2,3,1,41
2656,2,3,1,52
2657,2,3,1,39
2658,2,3,0,18
2659,2,3,1,64
2660,2,3,0,16
2661,5,2,2,10
2662,2,3,0,43
2663,5,2,2,15
2664,5,2,2,19
2665,5,2,2,36
2666,5,2,2,26
2667,5,2,2,44
2668,5,2,2,49
2669,5,2,2,30
2670,5,2,2,53
2671,5,2,2,40
2672,5,2,3,31
2673,5,2,3,14
2674,5,2,3,20
2675,5,2,3,3
2676,5,2,3,25
2677,5,2,3,16
2678,5,2,3,39
2679,5,2,3,12
2680,5,2,3,5
2681,5,2,3,35
2682,5,2,3,1
2683,5,2,3,43
2684,5,2,3,54
2685,5,2,3,48
2686,5,2,2,51
2687,5,2,3,58
2688,5,3,3,14
2689,5,3,3,67
2690,5,3,2,19
2691,5,3,2,21
2692,5,3,2,24
2693,5,3,2,28
2694,5,3,2,57
2695,5,3,2,65
2696,5,3,1,5
2697,5,3,1,50
2698,5,3,1,63
2699,5,3,0,23
2700,5,3,1,24
2701,5,3,1,30
2702,5,3,1,38
2703,5,3,1,53
2704,5,3,1,64
2705,5,3,0,2
2706,5,3,0,10
2707,5,3,0,21
2708,5,3,0,31
2709,5,3,0,41
2710,5,3,0,30
2711,5,3,0,42
2712,6,0,0,39
2713,6,0,0,54
2714,9,0,0,57
2715,9,0,0,50
2716,9,0,0,33
2717,9,0,0,44
2718,9,0,0,36
2719,9,0,0,8
2720,9,0,0,14
2721,9,0,0,5
2722,9,0,1,65
2723,9,0,1,54
2724,9,0,1,46
2725,9,0,1,33
2726,9,0,1,25
2727,9,0,0,19
2728,9,0,1,47
2729,9,0,1,2
2730,9,0,2,54
2731,9,0,2,55
2732,9,0,2,25
2733,9,0,3,31
2734,9,0,3,16
2735,9,0,3,3
2736,9,0,3,0
2737,9,1,3,5
2738,9,1,2,21
2739,9,1,2,31
2740,9,1,3,28
2741,9,1,3,60
2742,9,1,3,66
2743,9,1,2,2
2744,9,1,2,15
2745,9,1,3,58
2746,9,1,3,47
2747,9,1,2,4
2748,9,1,3,38
2749,9,1,3,62
2750,9,1,3,53
2751,9,1,3,30
2752,9,1,3,42
2753,9,1,3,0
2754,9,1,3,10
2755,9,1,3,34
2756,9,1,3,19
2757,4,2,0,34
2758,4,2,0,21
2759,4,2,1,31
2760,4,2,0,16
2761,4,2,0,13
2762,4,2,0,23
2763,4,2,2,20
2764,4,2,2,23
2765,4,2,2,3
2766,4,2,3,65
2767,4,2,3,57
2768,4,2,3,63
2769,4,2,3,50
2770,4,2,3,46
2771,4,2,3,60
2772,4,2,3,42
2773,4,2,3,55
2774,4,2,3,51
2775,4,2,3,40
2776,4,3,3,41
2777,4,2,3,38
2778,4,2,2,4
2779,4,3,3,39
2780,4,3,3,27
2781,4,3,3,35
2782,4,3,3,57
2783,4,3,3,23
2784,4,3,3,26
2785,4,3,3,48
2786,4,3,3,10
2787,4,3,3,21
2788,4,3,3,6
2789,4,3,3,17
2790,4,3,3,13
2791,4,3,3,2
2792,4,3,1,19
2793,4,3,3,4
2794,4,3,1,15
2795,4,3,1,24
2796,4,3,1,21
2797,4,3,1,42
2798,4,3,1,62
2799,4,3,1,36
2800,4,3,0,7
2801,4,3,1,58
2802,4,3,0,14
2803,9,2,2,62
2804,9,2,2,64
2805,9,2,1,4
2806,9,3,3,25
2807,9,3,3,14
2808,9,3,2,9
2809,9,3,3,63
2810,9,3,2,53
2811,9,3,3,30
2812,0,0,0,3
2813,0,0,0,5
2814,0,0,1,23
2815,0,0,1,20
2816,0,0,0,2
2817,0,0,0,0
2818,0,0,1,32
2819,0,0,1,44
2820,0,0,2,29
2821,0,0,2,46
2822,0,0,2,63
2823,0,0,2,39
2824,0,0,2,43
2825,0,0,2,31
2826,0,0,2,32
2827,0,0,2,49
2828,0,0,2,42
2829,0,0,2,58
2830,0,1,2,33
2831,0,0,2,34
2832,0,1,2,57
2833,0,1,2,41
2834,0,1,2,31
2835,0,1,2,48
2836,0,1,2,32
2837,0,1,2,44
2838,0,1,2,64
2839,0,1,2,40
2840,0,1,2,47
2841,0,1,2,30
2842,0,1,1,31
2843,0,1,1,43
2844,0,1,1,67
2845,0,1,0,1
2846,0,1,1,24
2847,0,1,1,21
2848,0,1,0,6
2849,0,1,0,4
2850,5,0,2,52
2851,5,0,3,29
2852,5,0,3,64
2853,5,0,2,10
2854,5,0,3,26
2855,5,0,3,15
2856,5,1,1,3
2857,5,1,2,63
2858,2,2,0,15
2859,5,1,2,61
2860,2,2,1,57
2861,2,2,0,8
2862,2,2,1,61
2863,2,2,1,35
2864,2,2,1,41
2865,2,2,1,20
2866,2,2,1,14
2867,2,2,1,23
2868,2,2,3,3
2869,2,2,1,18
2870,2,2,3,12
2871,2,2,3,1
2872,2,2,3,16
2873,2,2,3,5
2874,2,2,3,9
2875,2,2,3,20
2876,2,2,3,49
2877,2,2,3,25
2878,2,2,3,58
2879,2,2,3,24
2880,2,2,3,36
2881,2,2,3,28
2882,2,3,2,3
2883,2,2,3,40
2884,2,3,3,37
2885,2,2,3,42
2886,2,3,3,50
2887,2,3,3,39
2888,2,3,3,54
2889,2,3,3,41
2890,2,3,3,47
2891,2,3,3,59
2892,2,3,3,51
2893,2,3,3,64
2894,2,3,3,66
2895,2,3,3,58
2896,2,3,2,4
2897,2,3,2,24
2898,2,3,0,24
2899,2,3,2,21
2900,2,3,0,12
2901,2,3,0,17
2902,2,3,0,20
2903,2,3,1,32
2904,2,3,0,33
2905,5,2,3,18
2906,5,2,3,9
2907,5,2,3,33
2908,5,2,3,0
2909,5,2,3,41
2910,5,2,3,52
2911,5,2,3,29
2912,5,2,3,61
2913,5,2,3,37
2914,5,2,3,46
2915,5,2,2,3
2916,5,2,3,57
2917,5,2,2,14
2918,5,2,2,1
2919,5,2,3,65
2920,5,2,3,59
2921,5,2,3,27
2922,5,2,2,32
2923,5,2,2,20
2924,5,2,3,6
2925,5,3,3,0
2926,5,3,3,4
2927,5,3,3,17
2928,5,3,3,32
2929,5,3,2,26
2930,5,3,2,54
2931,5,3,2,55
2932,5,3,1,1
2933,5,3,1,46
2934,5,3,0,18
2935,5,3,1,26
2936,5,3,1,34
2937,5,3,1,47
2938,5,3,1,55
2939,5,3,1,66
2940,5,3,0,6
2941,5,3,0,15
2942,5,3,0,7
2943,5,3,0,35
2944,5,3,0,43
2945,5,3,0,34
2946,5,3,0,51
2947,5,3,0,58
2948,9,0,0,54
2949,9,0,0,48
2950,9,0,0,27
2951,9,0,0,40
2952,9,0,0,21
2953,9,0,0,16
2954,9,0,1,36
2955,9,0,1,32
2956,9,0,1,30
2957,9,0,1,28
2958,9,0,1,31
2959,9,0,0,6
2960,9,0,1,8
2961,9,0,1,0
2962,9,0,2,48
2963,9,0,2,12
2964,9,0,2,3
2965,9,0,3,61
2966,9,0,3,47
2967,9,0,3,32
2968,9,0,3,19
2969,9,1,3,7
2970,9,1,3,1
2971,9,1,2,8
2972,9,1,2,13
2973,9,1,2,26
2974,4,2,0,63
2975,4,2,0,54
2976,4,2,0,46
2977,4,2,0,37
2978,4,2,0,31
2979,9,1,2,19
2980,9,1,2,10
2981,4,2,0,27
2982,9,1,2,0
2983,4,2,0,32
2984,4,2,1,14
2985,4,2,0,36
2986,4,2,1,37
2987,4,2,1,23
2988,4,2,0,15
2989,4,2,2,41
2990,4,2,2,25
2991,4,2,2,35
2992,4,2,2,33
2993,4,2,2,18
2994,4,2,2,28
2995,4,2,2,16
2996,4,2,2,9
2997,4,2,2,24
2998,4,2,2,6
2999,4,2,2,17
3000,4,2,2,15
3001,4,2,2,2
3002,4,3,2,3
3003,4,2,3,66
3004,4,3,3,61
3005,4,3,3,67
3006,4,3,3,59
3007,4,3,2,1
3008,4,3,2,39
3009,4,3,3,54
3010,4,3,3,60
3011,4,3,2,37
3012,4,3,3,42
3013,4,3,3,55
3014,4,3,3,36
3015,4,3,3,47
3016,4,3,1,41
3017,4,3,3,32
3018,4,3,1,61
3019,4,3,1,35
3020,4,3,1,57
3021,4,3,1,26
3022,4,3,1,30
3023,4,3,1,40
3024,4,3,1,53
3025,4,3,1,44
3026,4,3,0,9
3027,4,3,1,60
3028,4,3,1,67
3029,9,2,2,24
3030,4,3,0,21
3031,9,2,2,26
3032,9,3,3,7
3033,9,2,1,2
3034,9,3,3,27
3035,9,3,3,18
3036,9,3,3,65
3037,9,3,2,12
3038,9,3,2,20
3039,9,3,3,13
3040,9,3,2,6
3041,9,3,3,47
3042,0,0,0,16
3043,0,0,0,7
3044,0,0,1,27
3045,0,0,1,46
3046,0,0,0,28
3047,0,0,1,67
3048,0,0,1,37
3049,0,0,0,4
3050,0,0,2,67
3051,0,0,2,61
3052,0,0,2,65
3053,0,0,1,3
3054,0,0,2,59
3055,0,0,1,1
3056,0,0,1,2
3057,0,0,2,60
3058,0,0,1,0
3059,0,0,2,64
3060,0,0,2,62
3061,0,1,2,61
3062,0,1,2,63
3063,0,1,2,67
3064,0,1,1,1
3065,0,1,2,59
3066,0,1,1,2
3067,0,1,2,60
3068,0,1,2,66
3069,0,1,1,4
3070,0,1,2,62
3071,0,1,1,0
3072,0,1,1,38
3073,0,1,0,3
3074,0,1,0,0
3075,0,1,0,27
3076,0,1,1,28
3077,0,1,1,47
3078,0,1,0,8
3079,0,1,0,17
3080,5,0,2,5
3081,5,0,3,46
3082,5,0,3,12
3083,5,0,2,21
3084,5,0,3,66
3085,5,0,2,13
3086,5,0,3,19
3087,5,0,3,28
3088,5,0,3,8
3089,5,1,1,1
3090,5,1,2,25
3091,2,2,0,20
3092,2,2,0,0
3093,5,1,2,23
3094,2,2,1,59
3095,2,2,0,10
3096,2,2,1,52
3097,2,2,1,43
3098,2,2,1,39
3099,2,2,1,29
3100,2,2,1,58
3101,2,2,1,25
3102,2,2,1,36
3103,2,2,1,62
3104,2,2,1,42
3105,2,2,3,31
3106,2,2,3,46
3107,2,2,3,35
3108,2,2,3,41
3109,2,2,3,54
3110,2,2,2,38
3111,2,2,3,59
3112,2,2,2,40
3113,2,2,3,55
3114,2,2,2,2
3115,2,2,3,60
3116,2,2,3,62
3117,2,2,2,0
3118,2,3,3,65
3119,2,2,2,4
3120,2,3,2,14
3121,2,3,2,1
3122,2,3,2,16
3123,2,3,2,5
3124,2,3,2,10
3125,2,3,2,23
3126,2,3,2,17
3127,2,3,2,27
3128,2,3,2,34
3129,2,3,2,19
3130,2,3,2,36
3131,2,3,2,26
3132,2,3,0,14
3133,2,3,2,42
3134,2,3,1,24
3135,2,3,1,38
3136,2,3,1,15
3137,2,3,0,35
3138,2,3,0,31
3139,5,2,3,67
3140,5,2,2,9
3141,2,3,0,28
3142,5,2,2,18
3143,2,3,0,32
3144,2,3,0,38
3145,2,3,0,47
3146,2,3,0,55
3147,2,3,0,64
3148,5,2,2,25
3149,5,2,2,12
3150,5,2,2,7
3151,5,2,3,2
3152,5,2,3,8
3153,5,3,3,18
3154,5,3,3,31
3155,5,3,3,46
3156,5,3,3,62
3157,5,3,2,4
3158,5,3,2,13
3159,5,3,2,49
3160,5,3,2,67
3161,5,3,1,7
3162,5,3,0,5
3163,5,3,1,32
3164,5,3,1,27
3165,5,3,1,29
3166,5,3,1,31
3167,5,3,1,35
3168,5,3,0,17
3169,5,3,0,20
3170,5,3,0,39
3171,5,3,0,28
3172,5,3,0,49
3173,5,3,0,55
3174,9,0,0,67
3175,9,0,0,52
3176,9,0,0,37
3177,9,0,0,25
3178,9,0,0,30
3179,9,0,0,18
3180,9,0,0,7
3181,9,0,1,40
3182,9,0,1,38
3183,9,0,1,34
3184,9,0,1,41
3185,9,0,0,15
3186,9,0,2,67
3187,9,0,2,57
3188,9,0,2,43
3189,9,0,2,33
3190,9,0,2,21
3191,9,0,2,6
3192,9,1,3,59
3193,9,1,3,46
3194,9,1,3,35
3195,9,1,3,24
3196,9,1,3,8
3197,9,1,2,17
3198,9,1,2,28
3199,9,1,2,30
3200,9,1,2,32
3201,4,2,0,57
3202,4,2,0,48
3203,4,2,0,39
3204,4,2,0,33
3205,4,2,0,25
3206,4,2,1,33
3207,4,2,1,52
3208,4,2,1,3
3209,4,2,2,57
3210,4,2,2,65
3211,4,2,2,61
3212,4,2,2,50
3213,4,2,2,60
3214,4,2,2,46
3215,4,2,2,42
3216,4,2,2,53
3217,4,2,2,38
3218,4,2,2,51
3219,4,3,2,46
3220,4,2,2,36
3221,4,3,2,41
3222,4,2,2,30
3223,4,3,2,27
3224,4,3,2,52
3225,4,3,2,35
3226,4,3,2,30
3227,4,3,2,26
3228,4,3,2,43
3229,4,3,2,21
3230,4,3,2,8
3231,4,3,2,4
3232,4,3,2,15
3233,4,3,2,0
3234,4,3,2,10
3235,4,3,1,54
3236,4,3,3,64
3237,4,3,0,1
3238,4,3,1,52
3239,4,3,1,17
3240,4,3,0,16
3241,4,3,1,28
3242,4,3,0,24
3243,4,3,0,34
3244,4,3,0,3
3245,4,3,0,44
3246,4,3,0,5
3247,4,3,0,0
3248,9,2,3,8
3249,9,2,3,2
3250,9,2,2,3
3251,9,2,3,58
3252,9,2,2,60
3253,9,2,2,4
3254,9,3,3,5
3255,9,3,3,23
3256,9,2,3,34
3257,9,3,2,3
3258,9,3,3,31
3259,9,3,3,48
3260,9,3,2,18
3261,9,3,3,42
3262,9,3,3,26
3263,9,3,2,15
3264,9,3,2,19
3265,0,0,0,14
3266,0,0,0,18
3267,0,0,1,59
3268,0,0,1,52
3269,0,0,1,43
3270,0,0,1,41
3271,0,0,1,39
3272,0,0,0,47
3273,0,0,1,28
3274,0,0,1,30
3275,0,0,1,26
3276,0,0,1,9
3277,0,0,1,21
3278,0,0,1,7
3279,0,0,1,8
3280,0,0,1,19
3281,0,0,1,5
3282,0,0,1,10
3283,0,1,1,5
3284,0,0,1,6
3285,0,1,1,10
3286,0,1,1,6
3287,0,1,1,7
3288,0,1,1,18
3289,0,1,1,8
3290,0,1,1,20
3291,0,1,1,25
3292,0,1,1,9
3293,0,1,1,29
3294,0,1,1,27
3295,0,1,1,40
3296,0,1,0,46
3297,0,1,1,42
3298,0,1,1,44
3299,0,1,1,60
3300,0,1,1,53
3301,0,1,0,19
3302,0,1,0,15
3303,5,0,2,14
3304,5,0,2,18
3305,5,0,3,25
3306,5,0,3,41
3307,5,0,3,49
3308,5,0,2,19
3309,5,0,3,32
3310,5,0,2,4
3311,5,0,3,24
3312,5,1,3,33
3313,5,0,3,6
3314,5,1,2,3
3315,5,1,3,57
3316,5,1,2,59
3317,5,1,2,4
3318,5,1,3,1
3319,2,2,1,67
3320,5,1,3,7
3321,2,2,0,6
3322,2,2,0,43
3323,2,2,0,33
3324,2,2,0,4
3325,2,2,0,23
3326,2,2,1,27
3327,2,2,1,16
3328,2,2,0,17
3329,2,2,1,53
3330,2,2,0,2
3331,2,2,1,55
3332,2,2,3,63
3333,2,2,2,9
3334,2,2,3,67
3335,2,2,2,3
3336,2,2,2,14
3337,2,2,2,7
3338,2,2,2,20
3339,2,2,2,25
3340,2,2,2,44
3341,2,2,2,29
3342,2,2,2,36
3343,2,2,2,28
3344,2,2,2,53
3345,2,3,2,29
3346,2,2,2,42
3347,2,2,2,47
3348,2,3,2,35
3349,2,3,2,50
3350,2,3,2,37
3351,2,3,2,41
3352,2,3,2,52
3353,2,3,2,47
3354,2,3,2,59
3355,2,3,2,62
3356,2,3,2,51
3357,2,3,2,66
3358,2,3,2,58
3359,2,3,1,53
3360,2,3,1,4
3361,2,3,1,34
3362,2,3,0,26
3363,2,3,0,34
3364,2,3,0,40
3365,2,3,0,49
3366,2,3,0,58
3367,5,2,2,31
3368,5,2,2,29
3369,5,2,2,27
3370,5,2,2,16
3371,5,2,3,7
3372,5,2,3,23
3373,5,2,3,36
3374,5,2,3,47
3375,5,2,3,60
3376,5,3,2,5
3377,5,3,2,20
3378,5,3,2,34
3379,5,3,2,44
3380,5,3,2,58
3381,5,3,1,0
3382,5,3,0,14
3383,5,3,1,42
3384,5,3,1,33
3385,5,3,1,37
3386,5,3,1,39
3387,5,3,0,8
3388,5,3,0,19
3389,5,3,0,29
3390,5,3,0,26
3391,5,3,0,38
3392,5,3,0,53
3393,5,3,0,67
3394,9,0,0,63
3395,9,0,0,43
3396,9,0,0,31
3397,9,0,0,34
3398,9,0,0,13
3399,9,0,1,57
3400,9,0,1,44
3401,9,0,1,42
3402,9,0,1,43
3403,9,0,1,14
3404,9,0,1,12
3405,9,0,1,16
3406,9,0,1,4
3407,9,0,2,62
3408,9,0,2,49
3409,9,1,2,33
3410,9,1,2,20
3411,9,1,2,6
3412,9,1,3,64
3413,9,1,3,51
3414,9,1,2,24
3415,9,1,2,34
3416,9,1,2,38
3417,9,1,2,42
3418,9,1,2,44
3419,9,1,2,47
3420,4,2,0,53
3421,4,2,0,49
3422,4,2,0,41
3423,4,2,0,35
3424,4,2,0,47
3425,4,2,1,9
3426,4,2,1,7
3427,4,2,1,4
3428,4,2,1,8
3429,4,2,1,2
3430,4,2,1,6
3431,4,3,1,5
3432,4,2,2,66
3433,4,3,1,3
3434,4,3,2,59
3435,4,3,2,57
3436,4,3,2,65
3437,4,3,2,54
3438,4,3,2,61
3439,4,3,2,60
3440,4,3,2,44
3441,4,3,2,55
3442,4,3,2,42
3443,4,3,2,36
3444,4,3,2,47
3445,4,3,2,32
3446,4,3,1,63
3447,4,3,0,27
3448,4,3,1,50
3449,4,3,0,35
3450,4,3,1,65
3451,4,3,0,12
3452,4,3,0,17
3453,4,3,0,8
3454,4,3,0,38
3455,4,3,0,49
3456,4,3,0,26
3457,9,2,3,30
3458,4,3,0,50
3459,9,2,3,26
3460,9,2,3,19
3461,9,2,3,10
3462,9,2,3,4
3463,9,2,3,65
3464,9,2,2,15
3465,9,2,2,0
3466,9,2,3,59
3467,9,2,3,55
3468,9,2,3,40
3469,9,2,3,36
3470,9,2,2,32
3471,9,2,2,53
3472,9,2,2,42
3473,9,3,3,33
3474,9,3,2,16
3475,9,3,3,17
3476,9,3,3,61
3477,9,3,3,51
3478,9,3,2,2
3479,9,3,2,40
3480,9,3,2,36
3481,9,3,2,66
3482,9,3,2,51
3483,0,0,0,20
3484,0,0,0,46
3485,0,0,0,1
3486,0,0,0,39
3487,0,0,0,37
3488,0,0,1,61
3489,0,0,1,29
3490,0,0,1,18
3491,0,0,0,23
3492,0,0,0,25
3493,0,0,1,12
3494,0,0,1,25
3495,0,0,1,24
3496,0,0,1,15
3497,0,0,0,15
3498,0,0,1,17
3499,0,0,1,13
3500,0,1,1,12
3501,0,1,1,16
3502,0,1,0,14
3503,0,1,1,23
3504,0,1,1,14
3505,0,1,1,26
3506,0,1,1,13
3507,0,1,0,24
3508,0,1,0,26
3509,0,1,1,19
3510,0,1,1,30
3511,0,1,0,38
3512,0,1,1,62
3513,0,1,0,40
3514,0,1,0,2
3515,0,1,0,21
3516,0,1,0,47
3517,5,0,2,50
3518,5,0,2,65
3519,5,0,2,39
3520,5,0,2,35
3521,5,0,2,1
3522,5,0,3,50
3523,5,0,3,16
3524,5,0,3,62
3525,5,0,2,17
3526,5,0,3,34
3527,5,1,2,52
3528,5,1,2,41
3529,5,1,2,31
3530,5,1,3,35
3531,5,1,3,54
3532,5,1,3,39
3533,5,1,3,60
3534,5,1,3,67
3535,5,1,3,66
3536,5,1,2,14
3537,5,1,3,3
3538,5,1,3,9
3539,5,1,3,25
3540,5,1,3,18
3541,2,2,0,51
3542,5,1,3,29
3543,2,2,0,48
3544,2,2,0,25
3545,2,2,0,37
3546,2,2,0,7
3547,2,2,0,13
3548,2,2,0,16
3549,2,2,1,66
3550,2,2,0,36
3551,2,2,0,28
3552,2,2,1,51
3553,2,2,1,64
3554,2,2,2,31
3555,2,2,2,35
3556,2,2,2,46
3557,2,2,2,41
3558,2,2,2,54
3559,2,2,2,59
3560,2,2,2,43
3561,2,2,2,62
3562,2,2,2,55
3563,2,2,2,58
3564,2,2,2,66
3565,2,2,2,60
3566,2,2,1,4
3567,2,2,1,6
3568,2,3,2,65
3569,2,3,1,5
3570,2,3,1,1
3571,2,3,1,3
3572,2,3,1,7
3573,2,3,1,8
3574,2,3,1,9
3575,2,3,0,46
3576,2,3,0,36
3577,2,3,0,42
3578,2,3,0,48
3579,2,3,0,52
3580,5,2,2,46
3581,5,2,2,43
3582,5,2,2,41
3583,5,2,2,37
3584,5,2,2,33
3585,5,2,2,23
3586,5,2,3,50
3587,5,2,3,63
3588,5,2,2,5
3589,5,2,2,21
3590,5,2,2,34
3591,5,3,2,48
3592,5,3,2,61
3593,5,3,1,3
3594,5,3,1,17
3595,5,3,1,13
3596,5,3,1,15
3597,5,3,1,44
3598,5,3,1,41
3599,5,3,1,43
3600,5,3,1,58
3601,5,3,0,12
3602,5,3,0,33
3603,5,3,0,32
3604,5,3,0,44
3605,5,3,0,64
3606,9,0,0,61
3607,9,0,0,39
3608,9,0,0,26
3609,9,0,0,17
3610,9,0,0,4
3611,9,0,1,61
3612,9,0,1,50
3613,9,0,1,39
3614,9,0,1,24
3615,9,0,1,10
3616,9,0,1,13
3617,9,1,1,7
3618,9,1,1,9
3619,9,1,2,60
3620,9,1,2,49
3621,9,1,2,36
3622,9,1,2,40
3623,9,1,2,51
3624,9,1,2,53
3625,9,1,2,55
3626,9,1,2,58
3627,9,1,2,62
3628,9,1,2,64
3629,9,1,2,66
3630,4,2,0,65
3631,4,2,0,55
3632,4,2,0,52
3633,4,2,0,43
3634,4,2,1,25
3635,4,2,1,16
3636,4,2,1,10
3637,4,3,1,12
3638,0,0,2,26
3639,4,3,1,7
3640,4,3,0,20
3641,4,3,1,9
3642,4,3,0,18
3643,4,3,0,23
3644,4,3,1,1
3645,4,3,1,8
3646,4,3,1,4
3647,4,3,1,0
3648,4,3,1,6
3649,4,3,2,64
3650,4,3,1,66
3651,4,3,0,13
3652,4,3,0,29
3653,4,3,0,28
3654,4,3,0,2
3655,4,3,0,39
3656,4,3,0,42
3657,4,3,0,40
3658,4,3,0,57
3659,9,2,3,18
3660,4,3,0,52
3661,9,2,3,12
3662,9,2,3,16
3663,9,2,3,9
3664,9,2,3,5
3665,9,2,3,24
3666,9,2,3,13
3667,9,2,2,17
3668,9,2,3,15
3669,9,2,3,63
3670,9,2,2,21
3671,9,2,2,2
3672,9,2,3,64
3673,9,2,3,53
3674,9,2,3,38
3675,9,2,2,34
3676,9,2,2,28
3677,9,2,2,49
3678,9,2,2,47
3679,9,3,3,29
3680,9,3,3,39
3681,9,3,3,54
3682,9,3,3,59
3683,9,3,3,55
3684,9,3,3,36
3685,9,3,2,32
3686,9,3,2,10
3687,9,3,2,44
3688,9,3,2,64
3689,9,3,1,0
3690,9,3,1,2
3691,0,0,0,54
3692,0,0,0,48
3693,0,0,0,52
3694,0,0,0,43
3695,0,0,0,41
3696,0,0,0,50
3697,0,0,1,33
3698,0,0,1,50
3699,0,0,0,29
3700,0,0,0,27
3701,0,0,1,48
3702,0,0,1,31
3703,0,0,1,42
3704,0,0,1,51
3705,0,0,0,13
3706,0,0,0,8
3707,0,1,1,35
3708,0,0,1,36
3709,0,1,0,7
3710,0,1,0,12
3711,0,1,1,41
3712,0,1,1,50
3713,0,1,1,32
3714,0,1,1,49
3715,0,1,0,30
3716,0,1,0,28
3717,0,1,1,51
3718,0,1,1,34
3719,0,1,0,42
3720,0,1,0,51
3721,0,1,0,44
3722,0,1,0,53
3723,0,1,0,55
3724,0,1,0,49
3725,5,0,1,1
3726,5,0,2,67
3727,5,0,2,43
3728,5,0,2,63
3729,5,0,2,9
3730,5,0,2,31
3731,5,0,3,54
3732,5,0,3,35
3733,5,0,3,60
3734,5,0,3,55
3735,5,0,3,30
3736,5,0,3,40
3737,5,1,2,46
3738,5,1,2,48
3739,5,1,2,33
3740,5,1,2,27
3741,5,1,3,37
3742,5,1,3,52
3743,5,1,2,1
3744,5,1,3,63
3745,5,1,2,20
3746,5,1,3,64
3747,5,1,2,16
3748,5,1,3,14
3749,5,1,3,12
3750,5,1,3,23
3751,5,1,3,10
3752,5,1,3,6
3753,5,1,3,17
3754,5,1,3,13
3755,5,1,3,19
3756,2,2,0,53
3757,2,2,0,58
3758,2,2,0,39
3759,2,2,0,40
3760,2,2,0,41
3761,2,2,0,1
3762,2,2,0,27
3763,2,2,0,12
3764,2,2,0,30
3765,2,2,1,65
3766,2,2,2,63
3767,2,2,2,67
3768,2,2,1,5
3769,2,2,1,3
3770,2,2,1,7
3771,2,2,0,24
3772,2,2,1,2
3773,2,2,0,19
3774,2,2,1,9
3775,2,2,1,8
3776,2,2,0,21
3777,2,2,1,10
3778,2,2,1,13
3779,2,3,1,10
3780,2,3,1,17
3781,2,3,1,26
3782,2,3,0,44
3783,2,3,0,53
3784,2,3,0,54
3785,2,3,0,66
3786,5,2,2,65
3787,5,2,2,63
3788,5,2,2,61
3789,5,2,2,57
3790,5,2,2,54
3791,5,2,2,52
3792,5,2,2,50
3793,5,2,2,39
3794,5,2,2,35
3795,5,2,2,48
3796,5,2,2,59
3797,5,2,1,9
3798,5,2,1,8
3799,5,3,1,12
3800,5,2,1,10
3801,5,3,1,23
3802,5,3,1,40
3803,5,3,1,51
3804,5,3,1,62
3805,5,3,0,3
3806,5,3,0,16
3807,5,3,0,25
3808,5,3,0,40
3809,5,3,0,62
3810,9,0,0,59
3811,9,0,0,46
3812,9,0,0,35
3813,9,0,0,23
3814,9,0,0,12
3815,9,0,0,0
3816,9,0,1,53
3817,9,1,1,37
3818,9,1,1,25
3819,9,1,1,12
3820,9,1,1,10
3821,9,1,1,8
3822,9,1,1,6
3823,9,0,0,3
3824,9,0,1,15
3825,9,0,1,17
3826,9,0,1,19
3827,9,1,1,1
3828,9,1,2,67
3829,9,1,2,59
3830,9,1,1,4
3831,9,1,1,2
3832,9,1,1,0
3833,4,2,0,67
3834,4,2,0,59
3835,4,2,1,65
3836,4,2,1,54
3837,4,2,1,47
3838,4,2,1,38
3839,4,3,1,25
3840,4,3,1,18
3841,4,3,1,10
3842,4,3,0,6
3843,4,3,0,10
3844,4,3,0,43
3845,4,3,0,19
3846,4,3,0,32
3847,4,3,0,51
3848,4,3,0,37
3849,4,3,0,53
3850,4,3,0,41
3851,4,3,0,30
3852,4,3,0,55
3853,4,3,0,48
3854,9,2,3,29
3855,9,2,3,25
3856,4,3,0,59
3857,9,2,2,10
3858,9,2,3,20
3859,9,2,3,14
3860,4,3,2,63
3861,9,2,3,7
3862,9,2,2,7
3863,9,2,2,5
3864,9,2,3,17
3865,9,2,3,61
3866,9,2,3,6
3867,9,2,2,1
3868,9,2,3,60
3869,9,2,3,66
3870,9,2,3,42
3871,9,2,2,13
3872,9,2,3,44
3873,9,2,2,44
3874,9,2,2,30
3875,9,2,2,51
3876,9,2,2,58
3877,9,3,3,3
3878,9,3,3,43
3879,9,3,3,57
3880,9,3,3,50
3881,9,3,3,8
3882,9,3,3,2
3883,9,3,3,62
3884,9,3,3,24
3885,9,3,2,26
3886,9,3,3,38
3887,9,3,3,49
3888,9,3,2,60
3889,9,3,3,58
3890,9,3,1,4
3891,0,0,0,67
3892,9,3,3,66
3893,0,0,0,59
